Data,latitude,longitude,probabilidade_ensemble
2024-10-25,-3.7499,-37.7015,80.2
2024-10-25,-4.1386,-70.1326,30.7
2024-10-25,-16.9037,-42.61,78.4
2024-10-25,-28.3048,-69.1977,13.6
2024-10-25,-18.8675,-52.0385,0.8000000000000002
2024-10-25,-5.4282,-45.7857,30.399999999999995
2024-10-25,-22.443,-36.4976,32.4
2024-10-25,1.3186,-49.2441,76.9
2024-10-25,-5.5755,-40.9444,16.0
2024-10-25,-20.5523,-50.5118,12.4
2024-10-25,-5.3316,-43.4967,19.5
2024-10-25,-33.6898,-59.5392,73.9
2024-10-25,-24.5708,-44.4866,17.7
2024-10-25,4.1769,-73.4198,89.90000000000002
2024-10-25,-18.3897,-66.1834,56.6
2024-10-25,-6.3906,-53.3132,89.2
2024-10-25,-3.7598,-37.3974,63.20000000000001
2024-10-25,-16.7057,-62.2367,45.4
2024-10-25,-0.1964,-53.2489,70.8
2024-10-25,-19.4975,-45.407,66.7
2024-10-25,-1.6503,-61.7041,46.79999999999999
2024-10-25,-22.7409,-35.9275,57.70000000000001
2024-10-25,-17.9321,-36.5314,76.7
2024-10-25,-6.1101,-55.197,1.8
2024-10-25,-18.3033,-70.5007,55.29999999999999
2024-10-25,-1.6175,-67.3029,66.5
2024-10-25,-7.1979,-52.1981,75.6
2024-10-25,-14.4095,-66.4003,40.0
2024-10-25,-3.376,-65.9174,70.9
2024-10-25,-20.246,-43.6662,19.3
2024-10-25,-20.0284,-35.931,90.2
2024-10-25,-24.8008,-57.2553,23.2
2024-10-25,-17.0044,-55.5864,76.3
2024-10-25,-1.9268,-36.4265,43.4
2024-10-25,-21.6084,-37.7581,7.0
2024-10-25,4.1936,-52.3148,86.8
2024-10-25,-0.9001,-61.8037,43.79999999999999
2024-10-25,-29.3133,-69.4441,68.6
2024-10-25,-23.7166,-62.866,33.1
2024-10-25,-24.1554,-55.1772,37.4
2024-10-25,-1.7558,-49.6092,76.4
2024-10-25,-4.8165,-66.0188,1.1
2024-10-25,-9.8295,-35.315,88.09999999999998
2024-10-25,-17.9147,-45.3155,62.9
2024-10-25,0.2897,-65.5125,4.6
2024-10-25,-16.0521,-57.1047,85.40000000000002
2024-10-25,-9.7186,-40.5851,63.9
2024-10-25,-5.3042,-69.4485,66.4
2024-10-25,-29.3418,-73.7067,2.4
2024-10-25,-22.603,-37.2885,43.9
2024-10-25,-29.0853,-49.0087,45.79999999999999
2024-10-25,-0.627,-41.5878,15.0
2024-10-25,-0.192,-49.5662,21.3
2024-10-25,3.685,-49.0706,29.600000000000005
2024-10-25,-22.4607,-72.3652,53.79999999999999
2024-10-25,-27.8984,-61.9175,15.5
2024-10-25,-1.9585,-43.8915,50.4
2024-10-25,-20.8416,-47.3956,75.2
2024-10-25,-7.4428,-37.1901,75.0
2024-10-25,-23.2995,-63.4513,65.1
2024-10-25,-31.2426,-39.1614,4.7
2024-10-25,-4.2459,-58.9941,65.3
2024-10-25,1.0892,-41.8067,73.9
2024-10-25,-5.9278,-47.4595,19.7
2024-10-25,-22.9136,-72.6651,20.5
2024-10-25,-7.1919,-69.8847,3.5
2024-10-25,-9.7701,-59.2392,9.0
2024-10-25,-9.3236,-69.6203,14.699999999999998
2024-10-25,-4.8834,-36.2206,99.59999999999998
2024-10-25,-30.8646,-52.415,39.1
2024-10-25,-19.7607,-55.3083,28.7
2024-10-25,-13.8497,-39.2888,1.1
2024-10-25,-8.5251,-49.846,21.0
2024-10-25,-3.2381,-39.5224,67.7
2024-10-25,5.0136,-65.503,37.2
2024-10-25,-3.2653,-50.704,75.0
2024-10-25,-7.8272,-55.65,68.4
2024-10-25,-26.3026,-53.8472,38.1
2024-10-25,-7.7648,-40.3224,59.1
2024-10-25,-9.4006,-73.0665,23.5
2024-10-25,-7.0712,-73.2455,60.9
2024-10-25,-6.3446,-69.5972,84.1
2024-10-25,3.2294,-41.2122,60.6
2024-10-25,-20.3578,-36.7083,10.6
2024-10-25,4.5331,-68.6644,10.1
2024-10-25,-31.734,-73.6604,73.4
2024-10-25,-16.2789,-63.1042,6.3
2024-10-25,-29.0764,-36.9938,34.6
2024-10-25,-12.3637,-38.5298,76.7
2024-10-25,-23.3382,-40.505,65.2
2024-10-25,-15.9961,-47.3139,97.09999999999998
2024-10-25,3.5432,-50.9905,55.4
2024-10-25,-20.2859,-61.2937,84.0
2024-10-25,-25.2852,-71.1012,40.1
2024-10-25,-8.1555,-48.3499,0.4000000000000001
2024-10-25,-8.5513,-59.3776,60.9
2024-10-25,-33.5525,-40.3632,13.9
2024-10-25,-18.4711,-45.8865,79.1
2024-10-25,-18.8541,-49.4632,41.1
2024-10-25,-9.5695,-51.8156,47.29999999999999
2024-10-25,-4.5654,-62.2635,12.800000000000002
2024-10-25,-31.3066,-47.1963,32.1
2024-10-25,-3.8074,-55.0123,22.100000000000005
2024-10-25,-1.0157,-68.6671,7.3
2024-10-25,-19.1473,-35.2279,52.9
2024-10-25,1.695,-50.2447,84.3
2024-10-25,-29.5309,-63.9494,59.20000000000001
2024-10-25,-9.9563,-57.5643,57.5
2024-10-25,-20.6721,-57.6193,48.1
2024-10-25,-6.869,-49.6974,43.1
2024-10-25,-7.142,-66.4742,41.8
2024-10-25,-12.2157,-70.0227,45.4
2024-10-25,-10.0335,-37.884,98.40000000000002
2024-10-25,-9.3699,-64.7815,48.1
2024-10-25,-11.0977,-50.4686,5.900000000000001
2024-10-25,-2.4406,-48.5767,89.0
2024-10-25,-30.4719,-70.0154,78.7
2024-10-25,4.2087,-57.2464,69.8
2024-10-25,1.8904,-50.9915,77.5
2024-10-25,-14.6908,-38.7475,45.5
2024-10-25,-10.8584,-46.6942,23.5
2024-10-25,-7.523,-61.6197,63.70000000000001
2024-10-25,2.6874,-42.8941,12.5
2024-10-25,4.5043,-73.2475,43.4
2024-10-25,-18.6751,-37.5583,0.6
2024-10-25,-28.2675,-71.4147,93.59999999999998
2024-10-25,-15.9851,-51.1607,18.2
2024-10-25,1.3338,-42.2969,64.8
2024-10-25,-2.9935,-56.4961,54.20000000000001
2024-10-25,-5.7473,-36.6786,68.6
2024-10-25,-22.3032,-47.7468,56.20000000000001
2024-10-25,2.395,-72.4713,42.2
2024-10-25,-21.1332,-54.5262,57.1
2024-10-25,-22.8489,-61.0983,99.59999999999998
2024-10-25,3.506,-57.0266,34.2
2024-10-25,-33.0558,-56.8578,64.9
2024-10-25,-26.5246,-58.5588,80.8
2024-10-25,-6.228,-50.5365,88.7
2024-10-25,-24.9432,-42.1064,23.5
2024-10-25,-12.2424,-36.387,95.0
2024-10-25,-29.7172,-71.6282,42.0
2024-10-25,-29.0969,-49.5302,93.40000000000002
2024-10-25,4.2972,-48.1864,79.5
2024-10-25,0.31,-36.3521,68.4
2024-10-25,-4.8335,-63.7309,89.5
2024-10-25,2.4874,-63.9013,95.90000000000002
2024-10-25,-20.3842,-36.2848,97.59999999999998
2024-10-25,-18.5535,-43.9818,13.1
2024-10-25,-21.8807,-62.239,5.8
2024-10-25,5.2383,-52.5764,19.5
2024-10-25,-27.2112,-53.3542,57.1
2024-10-25,3.9003,-54.2508,70.6
2024-10-25,-13.8941,-48.9713,20.5
2024-10-25,-10.4872,-58.4576,14.4
2024-10-25,-3.6067,-49.2442,98.0
2024-10-25,1.8848,-36.0388,74.3
2024-10-25,-8.2076,-58.1104,55.5
2024-10-25,-10.7165,-63.9354,57.79999999999999
2024-10-25,-31.7316,-38.0616,36.4
2024-10-25,-33.0337,-72.5165,99.8
2024-10-25,-18.0496,-68.1365,51.1
2024-10-25,-28.7351,-44.0588,90.2
2024-10-25,-4.2165,-45.0065,82.5
2024-10-25,-27.9569,-50.4904,35.8
2024-10-25,4.1556,-67.1482,54.79999999999999
2024-10-25,-29.614,-54.4273,67.5
2024-10-25,-4.3225,-58.2868,72.1
2024-10-25,-6.8521,-55.198,5.1
2024-10-25,-6.8877,-58.2231,61.1
2024-10-25,-31.2889,-65.6663,48.0
2024-10-25,-4.5238,-39.8282,60.5
2024-10-25,-18.9045,-37.1909,24.3
2024-10-25,3.5223,-61.8337,40.3
2024-10-25,-26.9952,-60.1495,26.100000000000005
2024-10-25,-12.2889,-56.3217,29.100000000000005
2024-10-25,-32.8345,-39.1673,34.9
2024-10-25,-9.0483,-38.4211,49.6
2024-10-25,1.857,-35.2993,9.6
2024-10-25,-2.6384,-45.7306,5.599999999999999
2024-10-25,-1.9254,-57.1207,70.4
2024-10-25,-22.1892,-49.7087,88.0
2024-10-25,-21.7356,-39.6806,16.7
2024-10-25,1.023,-35.0023,54.4
2024-10-25,-2.3971,-43.6491,40.5
2024-10-25,-18.2739,-50.1598,55.29999999999999
2024-10-25,-1.495,-61.3539,52.4
2024-10-25,-14.0942,-56.3943,98.40000000000002
2024-10-25,-24.2432,-66.7152,69.4
2024-10-25,-1.6066,-48.6887,56.20000000000001
2024-10-25,-24.1036,-59.7317,17.6
2024-10-25,-13.8136,-72.0899,96.5
2024-10-25,-33.5562,-66.9496,7.3
2024-10-25,-13.9406,-51.559,90.7
2024-10-25,-4.0986,-41.0979,21.3
2024-10-25,-7.2554,-51.5381,47.0
2024-10-25,-31.8117,-60.2444,41.2
2024-10-25,-21.0653,-57.8085,82.0
2024-10-25,-3.1076,-68.7732,88.3
2024-10-25,5.2682,-71.9685,61.79999999999999
2024-10-25,0.8256,-43.2725,48.0
2024-10-25,-25.3207,-51.7744,13.6
2024-10-25,-19.9505,-48.8773,34.5
2024-10-25,0.112,-56.0182,1.7
2024-10-25,-5.6028,-40.224,5.3
2024-10-25,-32.0297,-44.3851,57.79999999999999
2024-10-25,-3.8454,-44.5019,71.1
2024-10-25,-18.8809,-48.2769,73.9
2024-10-25,-23.207,-58.5684,54.0
2024-10-25,-12.3008,-49.7962,45.4
2024-10-25,-7.6792,-72.4231,89.0
2024-10-25,-21.9735,-40.8573,36.1
2024-10-25,-26.1167,-39.7046,92.0
2024-10-25,-30.0056,-73.719,18.5
2024-10-25,-2.3213,-66.572,71.5
2024-10-25,-24.0273,-54.0234,51.29999999999999
2024-10-25,-14.0594,-57.1539,50.20000000000001
2024-10-25,-16.6661,-35.0504,38.8
2024-10-25,-24.7377,-49.565,84.3
2024-10-25,-15.6759,-59.2638,58.9
2024-10-25,-31.0382,-56.7672,90.8
2024-10-25,-18.3309,-49.744,2.4
2024-10-25,-0.7432,-43.8597,51.5
2024-10-25,-9.5867,-57.9123,94.0
2024-10-25,-0.7028,-50.4017,57.20000000000001
2024-10-25,-30.8543,-60.9531,94.8
2024-10-25,-21.91,-38.9609,50.0
2024-10-25,-26.5359,-45.3187,88.09999999999998
2024-10-25,-23.7573,-50.8282,61.5
2024-10-25,4.5149,-45.4675,57.79999999999999
2024-10-25,-19.4365,-65.5503,69.0
2024-10-25,-32.4586,-70.5761,77.9
2024-10-25,-9.5992,-58.0414,14.300000000000002
2024-10-25,-29.2293,-35.6649,73.2
2024-10-25,4.6333,-41.8779,97.8
2024-10-25,-13.257,-35.4969,55.1
2024-10-25,-8.9706,-65.2426,83.9
2024-10-25,-33.1212,-60.8568,88.7
2024-10-25,-10.5075,-42.886,65.4
2024-10-25,4.1969,-51.2239,73.3
2024-10-25,-9.4471,-70.4981,2.1
2024-10-25,-0.6266,-47.5049,20.5
2024-10-25,-19.821,-34.791,59.79999999999999
2024-10-25,-31.1269,-60.4773,44.79999999999999
2024-10-25,-10.3194,-71.6385,80.3
2024-10-25,-21.0762,-37.0892,97.3
2024-10-25,-11.8056,-65.7255,94.8
2024-10-25,-11.7482,-52.4557,15.0
2024-10-25,-14.9351,-38.8519,94.8
2024-10-25,-4.282,-71.8806,57.4
2024-10-25,-15.3301,-37.9244,2.2
2024-10-25,-11.9566,-64.5259,89.90000000000002
2024-10-25,-26.066,-50.3222,48.5
2024-10-25,-10.8967,-68.5529,28.8
2024-10-25,-6.1138,-69.1417,80.2
2024-10-25,-25.4307,-63.6325,95.2
2024-10-25,-26.0113,-36.6503,30.399999999999995
2024-10-25,-3.7849,-56.0285,10.4
2024-10-25,4.8668,-63.2305,22.100000000000005
2024-10-25,-17.3188,-60.8199,61.6
2024-10-25,-28.8033,-63.5544,44.5
2024-10-25,-32.0422,-43.4466,96.0
2024-10-25,-1.0442,-45.848,24.3
2024-10-25,-11.9629,-36.2287,92.7
2024-10-25,1.1086,-51.4712,32.7
2024-10-25,-1.4529,-71.626,49.29999999999999
2024-10-25,2.1659,-54.3361,2.5
2024-10-25,-15.2037,-46.8709,43.1
2024-10-25,-16.7018,-57.1602,73.6
2024-10-25,-28.6545,-59.5351,63.29999999999999
2024-10-25,-19.3625,-44.4944,11.9
2024-10-25,-20.515,-72.7027,4.4
2024-10-25,-12.981,-44.0046,67.6
2024-10-25,-12.4804,-64.5365,89.7
2024-10-25,-6.3507,-53.1566,86.7
2024-10-25,-17.905,-59.9109,21.2
2024-10-25,-2.9738,-56.5269,3.4
2024-10-25,-22.8468,-72.1567,60.9
2024-10-25,-31.0574,-40.8766,16.0
2024-10-25,-26.0758,-37.6875,92.8
2024-10-25,-23.1795,-42.6148,38.9
2024-10-25,5.1697,-45.0773,31.100000000000005
2024-10-25,-12.755,-44.5362,31.0
2024-10-25,-5.9925,-64.5303,49.20000000000001
2024-10-25,-20.0301,-69.3065,99.8
2024-10-25,-32.0413,-65.7994,73.5
2024-10-25,-30.0662,-43.7102,90.8
2024-10-25,2.7234,-44.5036,61.0
2024-10-25,-23.6232,-53.2491,54.20000000000001
2024-10-25,-1.7111,-60.7905,24.3
2024-10-25,-18.956,-60.5658,19.5
2024-10-25,-28.4328,-68.0137,30.100000000000005
2024-10-25,-18.9064,-58.3097,3.9
2024-10-25,-23.7821,-42.7419,5.1
2024-10-25,-12.7415,-69.2017,48.20000000000001
2024-10-25,-28.0431,-36.903,95.8
2024-10-25,-33.191,-67.4952,97.59999999999998
2024-10-25,-6.7741,-70.5968,40.7
2024-10-25,-20.679,-38.2612,22.0
2024-10-25,-32.0688,-63.8164,19.0
2024-10-25,-18.2892,-56.7446,68.7
2024-10-25,-11.1025,-64.0602,20.0
2024-10-25,-30.1572,-59.9652,14.9
2024-10-25,-27.1063,-66.4258,36.5
2024-10-25,-29.7023,-49.8443,95.2
2024-10-25,-13.1395,-53.5,38.5
2024-10-25,-3.9878,-64.0671,62.4
2024-10-25,-11.8841,-47.0707,45.6
2024-10-25,-14.9401,-73.4272,18.6
2024-10-25,-17.893,-57.1222,76.3
2024-10-25,-11.8179,-68.587,95.09999999999998
2024-10-25,-9.8428,-43.8773,31.2
2024-10-25,-31.6328,-53.9291,67.8
2024-10-25,-11.9237,-54.9413,80.4
2024-10-25,-33.3214,-69.9664,62.79999999999999
2024-10-25,-26.8348,-71.4532,48.70000000000001
2024-10-25,-4.2658,-43.1112,81.8
2024-10-25,-20.3153,-52.5341,50.0
2024-10-25,-14.5186,-63.3784,60.20000000000001
2024-10-25,-1.1875,-56.7434,48.6
2024-10-25,-12.8095,-55.114,23.2
2024-10-25,-11.2798,-52.2127,25.100000000000005
2024-10-25,-1.4465,-72.6324,41.2
2024-10-25,1.3807,-47.937,13.300000000000002
2024-10-25,-10.2941,-36.6979,48.0
2024-10-25,-20.0225,-40.0871,44.5
2024-10-25,-18.6072,-39.9964,87.7
2024-10-25,-20.6336,-59.35,90.90000000000002
2024-10-25,-0.8754,-42.2148,35.6
2024-10-25,-19.9785,-36.3608,19.2
2024-10-25,-4.5322,-37.4442,38.6
2024-10-25,1.1054,-37.224,49.79999999999999
2024-10-25,-0.587,-65.3024,62.70000000000001
2024-10-25,-11.6224,-41.9221,69.8
2024-10-25,-23.7747,-52.7662,95.40000000000002
2024-10-25,-33.1976,-65.8896,69.0
2024-10-25,-28.8657,-38.1141,34.6
2024-10-25,-22.4415,-46.6168,62.4
2024-10-25,-11.9809,-61.151,58.1
2024-10-25,-19.0259,-61.304,32.4
2024-10-25,4.0097,-72.9562,56.79999999999999
2024-10-25,2.7455,-50.2649,61.0
2024-10-25,-28.5214,-67.3191,82.0
2024-10-25,1.3179,-73.618,53.79999999999999
2024-10-25,-30.613,-65.2643,13.9
2024-10-25,-3.0896,-38.1567,10.800000000000002
2024-10-25,0.0253,-62.7728,93.5
2024-10-25,-29.8036,-55.6,21.5
2024-10-25,-32.0662,-67.1008,93.0
2024-10-25,-4.794,-42.0621,8.0
2024-10-25,-3.8766,-44.68,41.6
2024-10-25,-11.9523,-56.5824,30.7
2024-10-25,-11.8977,-44.688,46.29999999999999
2024-10-25,0.1578,-71.0736,94.8
2024-10-25,1.7835,-59.1619,25.7
2024-10-25,-32.3864,-70.297,26.5
2024-10-25,-5.8269,-52.0413,6.7
2024-10-25,-16.9507,-69.4502,47.4
2024-10-25,-14.5558,-44.3285,19.7
2024-10-25,-2.9279,-62.138,25.0
2024-10-25,-32.0439,-54.0351,28.7
2024-10-25,-13.0174,-65.5611,67.3
2024-10-25,-2.1256,-56.6631,97.5
2024-10-25,-27.0363,-35.3628,47.4
2024-10-25,-19.5383,-47.8116,70.9
2024-10-25,-32.3029,-60.768,71.8
2024-10-25,3.2258,-40.7277,8.6
2024-10-25,-29.8796,-36.9101,85.5
2024-10-25,-24.388,-51.3622,72.0
2024-10-25,-6.6073,-38.2408,90.59999999999998
2024-10-25,-10.451,-42.1724,61.29999999999999
2024-10-25,-4.0663,-61.1361,14.1
2024-10-25,-3.4467,-46.0971,81.4
2024-10-25,-19.9834,-69.2248,82.0
2024-10-25,-27.9695,-65.0774,91.0
2024-10-25,-24.0855,-46.8783,1.2
2024-10-25,-16.6033,-69.0526,87.0
2024-10-25,-7.8784,-67.8544,38.4
2024-10-25,-20.8637,-37.6315,88.8
2024-10-25,-15.5591,-70.0024,53.0
2024-10-25,-1.2464,-44.2779,25.899999999999995
2024-10-25,-29.981,-54.5819,13.300000000000002
2024-10-25,-29.4123,-62.7212,69.1
2024-10-25,-20.6512,-70.0313,90.5
2024-10-25,-19.716,-64.9445,26.399999999999995
2024-10-25,0.4669,-34.9199,20.4
2024-10-25,-13.8391,-54.5363,9.7
2024-10-25,-27.2706,-58.5178,68.4
2024-10-25,-0.4224,-73.626,30.100000000000005
2024-10-25,-0.446,-68.0718,47.9
2024-10-25,-8.4772,-57.4615,86.5
2024-10-25,-18.5449,-71.4415,52.5
2024-10-25,-13.1711,-40.9407,99.3
2024-10-25,-30.6744,-59.947,68.2
2024-10-25,3.1816,-61.461,45.0
2024-10-25,-10.5717,-38.0932,8.4
2024-10-25,-12.9695,-47.3344,60.70000000000001
2024-10-25,3.6216,-39.3072,46.1
2024-10-25,-8.5373,-56.8777,93.8
2024-10-25,-28.0997,-64.5917,64.6
2024-10-25,-4.5119,-35.9547,42.1
2024-10-25,-29.1477,-67.6159,84.1
2024-10-25,-31.6879,-70.7474,51.5
2024-10-25,-1.8693,-38.5186,95.59999999999998
2024-10-25,-2.0439,-61.0249,41.2
2024-10-25,-28.6693,-47.558,92.0
2024-10-25,-17.6534,-64.5409,15.0
2024-10-25,-22.9685,-66.4138,53.79999999999999
2024-10-25,-31.6108,-35.2119,60.4
2024-10-25,-11.2691,-43.8111,46.6
2024-10-25,-10.2061,-48.3831,29.3
2024-10-25,-25.8045,-68.6889,77.9
2024-10-25,-21.3055,-35.1748,84.1
2024-10-25,-0.3693,-52.0013,81.5
2024-10-25,-20.7164,-63.7689,6.599999999999999
2024-10-25,-7.8991,-49.199,89.59999999999998
2024-10-25,-9.4005,-46.0297,91.59999999999998
2024-10-25,-21.4439,-39.1687,1.8999999999999997
2024-10-25,-4.5451,-54.4579,63.70000000000001
2024-10-25,-11.7815,-37.5468,59.1
2024-10-25,4.9767,-53.1471,47.70000000000001
2024-10-25,-22.5023,-51.6903,87.0
2024-10-25,-14.4409,-51.6888,8.8
2024-10-25,-12.8944,-70.0763,1.3
2024-10-25,-27.6752,-73.1614,20.1
2024-10-25,-20.5707,-55.8342,23.8
2024-10-25,-14.9378,-69.7074,73.1
2024-10-25,-11.4038,-47.6274,2.5
2024-10-25,1.7378,-44.3497,18.6
2024-10-25,-15.8114,-60.3539,64.9
2024-10-25,-14.6255,-37.6268,64.8
2024-10-25,-24.5113,-54.2951,15.199999999999998
2024-10-25,2.0332,-36.5601,54.4
2024-10-25,-23.5649,-36.0254,85.0
2024-10-25,3.8792,-64.8122,20.2
2024-10-25,-9.9797,-66.9315,55.9
2024-10-25,-30.156,-62.0387,78.3
2024-10-25,-9.9476,-57.4597,65.8
2024-10-25,-29.2263,-51.8137,36.4
2024-10-25,-1.7169,-53.3061,47.79999999999999
2024-10-25,-7.9928,-35.3046,37.3
2024-10-25,-6.9378,-70.3768,75.9
2024-10-25,-9.7687,-42.9298,9.1
2024-10-25,-5.4069,-45.0034,1.2
2024-10-25,-20.0368,-56.2252,72.8
2024-10-25,-0.9724,-52.6434,4.4
2024-10-25,-1.0867,-47.7289,60.5
2024-10-25,-9.1575,-50.9466,23.7
2024-10-25,-4.842,-36.125,41.8
2024-10-25,-6.4374,-61.0975,70.8
2024-10-25,-11.4711,-39.8947,64.7
2024-10-25,3.3487,-70.2058,96.8
2024-10-25,-20.6718,-71.1033,77.4
2024-10-25,2.2295,-47.1496,14.199999999999998
2024-10-25,-6.4884,-59.4289,9.6
2024-10-25,-27.381,-60.3655,52.4
2024-10-25,-24.1048,-37.545,60.6
2024-10-25,0.0149,-48.9204,10.1
2024-10-25,-27.5862,-42.2818,81.0
2024-10-25,-17.1286,-72.0069,46.1
2024-10-25,-1.7999,-67.6046,16.2
2024-10-25,-27.5241,-71.6278,93.90000000000002
2024-10-25,-12.9457,-39.5699,57.29999999999999
2024-10-25,4.5726,-42.0852,34.7
2024-10-25,-19.9762,-56.3174,44.4
2024-10-25,3.128,-36.8145,16.9
2024-10-25,-13.162,-38.3404,24.100000000000005
2024-10-25,-4.074,-50.3711,55.4
2024-10-25,0.4656,-50.6258,65.9
2024-10-25,-2.9223,-65.131,58.70000000000001
2024-10-25,-5.9049,-67.6074,65.7
2024-10-25,-30.2524,-36.9857,29.899999999999995
2024-10-25,2.1155,-49.6988,47.79999999999999
2024-10-25,-29.0481,-58.4213,25.7
2024-10-25,-15.027,-45.6051,67.1
2024-10-25,-9.1348,-48.3844,78.9
2024-10-25,-28.2758,-39.2843,86.8
2024-10-25,-0.0485,-61.4322,31.399999999999995
2024-10-25,-11.6961,-65.2431,54.20000000000001
2024-10-25,-10.2297,-66.864,12.300000000000002
2024-10-25,-22.4239,-49.2413,80.9
2024-10-25,-4.0887,-54.112,1.7
2024-10-25,-14.7271,-48.3259,65.4
2024-10-25,-27.9274,-50.7942,73.3
2024-10-25,-17.0391,-52.9517,50.6
2024-10-25,4.6,-72.0135,49.9
2024-10-25,-22.2627,-43.9936,11.699999999999998
2024-10-25,-28.1015,-64.8564,71.9
2024-10-25,-26.3196,-58.9384,53.20000000000001
2024-10-25,-0.1457,-42.6675,99.2
2024-10-25,1.8274,-48.883,44.9
2024-10-25,-30.9915,-71.9819,46.5
2024-10-25,3.1067,-70.0612,8.6
2024-10-25,-25.8536,-60.1416,90.2
2024-10-25,-25.9581,-51.0913,88.90000000000002
2024-10-25,-1.3462,-48.4843,59.5
2024-10-25,4.2313,-51.7425,96.8
2024-10-25,-17.6715,-65.7371,20.9
2024-10-25,-1.3784,-52.5886,14.199999999999998
2024-10-25,-1.7106,-41.7646,42.6
2024-10-25,4.4616,-62.2937,97.59999999999998
2024-10-25,-26.1918,-62.4619,34.5
2024-10-25,-24.7735,-52.7208,15.5
2024-10-25,-16.7567,-68.1804,3.2999999999999994
2024-10-25,-5.1295,-44.6039,42.1
2024-10-25,-7.7755,-54.0602,83.1
2024-10-25,-3.7538,-57.6543,8.7
2024-10-25,-9.4099,-63.9182,73.8
2024-10-25,-2.2259,-35.7356,28.399999999999995
2024-10-25,-10.6417,-46.112,24.5
2024-10-25,-28.7465,-61.2499,50.5
2024-10-25,-16.1309,-44.2168,55.1
2024-10-25,-10.0529,-47.52,40.9
2024-10-25,4.6286,-73.0065,3.7000000000000006
2024-10-25,-22.1609,-68.1454,60.20000000000001
2024-10-25,-26.8554,-37.4773,88.59999999999998
2024-10-25,-3.8228,-37.6167,98.3
2024-10-25,0.711,-51.0284,70.7
2024-10-25,-23.2504,-45.5398,72.5
2024-10-25,-7.5577,-43.5095,9.9
2024-10-25,-11.6425,-48.7596,41.7
2024-10-25,0.1053,-40.9939,15.1
2024-10-25,-30.6229,-68.0261,15.699999999999998
2024-10-25,-3.728,-40.2589,14.1
2024-10-25,-23.2994,-63.7967,52.9
2024-10-25,-19.8936,-47.4977,75.2
2024-10-25,-22.6922,-71.5985,81.3
2024-10-25,4.8944,-67.9939,87.90000000000002
2024-10-25,-5.652,-58.3003,47.70000000000001
2024-10-25,-24.5326,-42.6102,30.2
2024-10-25,-29.4595,-72.2612,4.6
2024-10-25,-26.2822,-51.0478,70.1
2024-10-25,-32.1859,-42.1484,32.2
2024-10-25,-15.512,-55.6312,68.3
2024-10-25,-12.039,-58.9264,24.899999999999995
2024-10-25,-9.5199,-53.7476,87.5
2024-10-25,-25.9543,-43.1032,41.3
2024-10-25,-8.6738,-64.4354,33.2
2024-10-25,-13.7245,-49.5784,77.2
2024-10-25,-24.6631,-37.0579,80.8
2024-10-25,-25.6131,-48.4668,89.5
2024-10-25,-24.8166,-66.5733,97.5
2024-10-25,-24.4555,-62.5563,26.3
2024-10-25,-22.1874,-36.1874,0.4000000000000001
2024-10-25,-1.4474,-71.3572,99.90000000000002
2024-10-25,-29.787,-46.7669,82.5
2024-10-25,-12.3454,-47.5121,91.8
2024-10-25,-14.9635,-52.4044,49.29999999999999
2024-10-25,4.16,-37.5264,9.6
2024-10-25,-24.8781,-48.1551,61.20000000000001
2024-10-25,-29.11,-49.5733,55.4
2024-10-25,-20.8954,-43.5355,53.4
2024-10-25,-26.7166,-56.4062,65.4
2024-10-25,-16.4651,-52.1989,2.5
2024-10-25,-18.8049,-55.8247,27.100000000000005
2024-10-25,-8.2205,-58.119,27.5
2024-10-25,-29.1935,-50.6038,23.7
2024-10-25,-32.754,-59.1444,16.6
2024-10-25,-10.9662,-59.4849,83.5
2024-10-25,-11.4359,-50.799,15.699999999999998
2024-10-25,-14.4775,-43.4537,60.6
2024-10-25,-15.4253,-46.5915,61.5
2024-10-25,-16.475,-47.5328,81.9
2024-10-25,-7.5287,-43.2175,31.0
2024-10-25,-7.2763,-73.923,28.3
2024-10-25,4.9835,-73.7478,23.600000000000005
2024-10-25,-15.3269,-61.9933,71.3
2024-10-25,-10.82,-59.0213,54.5
2024-10-25,2.152,-66.429,44.0
2024-10-25,-31.7706,-62.6897,29.100000000000005
2024-10-25,-31.2611,-49.8132,84.6
2024-10-25,-27.7488,-47.4673,56.9
2024-10-25,-0.742,-61.0457,12.9
2024-10-25,-6.4938,-67.7592,41.6
2024-10-25,-27.6592,-50.378,67.1
2024-10-25,-30.3083,-37.0401,10.0
2024-10-25,-1.6651,-57.0139,15.300000000000002
2024-10-25,-21.5312,-42.7582,66.4
2024-10-25,-21.1284,-45.9236,59.70000000000001
2024-10-25,-10.7718,-64.066,59.4
2024-10-25,-18.9224,-68.7398,77.2
2024-10-25,-23.1504,-63.0823,41.3
2024-10-25,-6.2959,-51.5743,2.6
2024-10-25,-14.8711,-47.2098,13.800000000000002
2024-10-25,-19.5804,-70.089,52.1
2024-10-25,-33.4859,-73.0834,53.20000000000001
2024-10-25,3.1422,-35.0113,46.9
2024-10-25,4.1408,-63.1809,39.7
2024-10-25,-9.7741,-52.8646,65.8
2024-10-25,-7.3835,-54.5737,28.8
2024-10-25,-27.1491,-56.6581,72.8
2024-10-25,-0.609,-62.9708,77.7
2024-10-25,-28.8966,-69.6473,52.4
2024-10-25,-0.0541,-35.9242,41.5
2024-10-25,2.4856,-37.1641,13.699999999999998
