Data,latitude,longitude,probabilidade
2024-10-28,-10.9525,-60.6908,37.0
2024-10-28,-5.8372,-49.0289,27.0
2024-10-28,-22.9883,-34.8156,44.0
2024-10-28,2.8169,-56.063,78.0
2024-10-28,-5.8372,-51.1747,62.0
2024-10-28,0.035,-54.7226,49.0
2024-10-28,-10.1908,-48.6201,62.0
2024-10-28,-5.0347,-54.7226,62.0
2024-10-28,-7.1653,-34.9592,64.0
2024-10-28,-1.4112,-47.9258,86.0
2024-10-28,-30.0536,-34.9592,0.0
2024-10-28,-10.9525,-40.3061,0.0
2024-10-28,-15.7893,-37.0544,0.0
2024-10-28,-3.8158,-48.4395,82.0
2024-10-28,-8.7936,-35.2081,79.0
2024-10-28,-20.2708,-43.1906,84.0
2024-10-28,-1.4112,-43.9586,75.0
2024-10-28,-7.1654,-54.7226,32.0
2024-10-28,2.8169,-35.7703,68.0
2024-10-28,-1.4112,-35.2081,0.0
2024-10-28,-3.1033,-60.6908,0.0
2024-10-28,-8.0592,-37.0544,84.0
2024-10-28,-8.7936,-35.2081,37.0
2024-10-28,-22.3581,-51.0888,68.0
2024-10-28,-30.0536,-44.2136,80.0
2024-10-28,-3.1033,-54.7226,72.0
2024-10-28,-30.0536,-51.0889,37.0
2024-10-28,-9.5511,-51.0889,39.0
2024-10-28,-10.9524,-44.2136,0.0
2024-10-28,-1.4112,-56.063,64.0
2024-10-28,-10.9524,-60.6908,68.0
2024-10-28,-22.3581,-49.0289,0.0
2024-10-28,-10.1478,-40.3058,80.0
2024-10-28,-9.5512,-68.1653,37.0
2024-10-28,-20.2711,-49.2306,44.0
2024-10-28,-2.5267,-35.7703,75.0
2024-10-28,-15.5593,-60.0164,63.0
2024-10-28,-9.9578,-44.2136,78.0
2024-10-28,2.8169,-49.2203,86.0
2024-10-28,-3.1036,-48.3018,79.0
2024-10-28,-3.1033,-48.6201,71.0
2024-10-28,-9.5511,-44.2136,80.0
2024-10-28,2.8169,-43.1906,63.0
2024-10-28,-3.1033,-44.2136,75.0
2024-10-28,-19.98,-51.1748,64.0
2024-10-28,-9.5512,-44.2136,37.0
2024-10-28,-30.0536,-47.9258,49.0
2024-10-28,-20.2708,-43.1906,39.0
2024-10-28,-20.4472,-49.0289,26.0
2024-10-28,-8.7936,-38.5378,63.0
2024-10-28,-15.7893,-49.2202,27.0
2024-10-28,-8.7937,-38.5378,0.0
2024-10-28,-27.6025,-49.0289,63.0
2024-10-28,-7.1653,-37.0543,0.0
2024-10-28,-10.1907,-51.1747,50.0
2024-10-28,-22.9883,-35.2081,86.0
2024-10-28,-10.9524,-34.8156,77.0
2024-10-28,-7.1654,-34.8156,63.0
2024-10-28,-3.8158,-40.3058,0.0
2024-10-28,-7.1653,-56.0608,82.0
2024-10-28,-27.6025,-51.1747,32.0
2024-10-28,-19.98,-63.8458,63.0
2024-10-28,-22.9883,-49.2202,0.0
2024-10-28,-3.1033,-37.0543,62.0
2024-10-28,-27.6025,-49.2202,72.0
2024-10-28,-15.5593,-56.063,50.0
2024-10-28,-10.1478,-60.0164,0.0
2024-10-28,-8.7936,-40.3058,63.0
2024-10-28,-7.1654,-40.3061,82.0
2024-10-28,-9.6797,-48.62,37.0
2024-10-28,-25.4486,-48.62,0.0
2024-10-28,-9.5512,-49.2306,71.0
2024-10-28,-2.5267,-34.8156,69.0
2024-10-28,-5.8372,-49.0289,63.0
2024-10-28,-22.9883,-60.0164,72.0
2024-10-28,-16.6428,-54.7226,32.0
2024-10-28,-15.7893,-43.1906,26.0
2024-10-28,-10.1478,-60.0164,68.0
2024-10-28,-22.9883,-49.2202,0.0
2024-10-28,-1.4112,-35.7703,77.0
2024-10-28,-10.1478,-60.0164,82.0
2024-10-28,-25.4487,-37.0543,68.0
2024-10-28,-20.2708,-35.2081,32.0
2024-10-28,-8.7936,-35.7703,26.0
2024-10-28,-8.0592,-35.7702,86.0
2024-10-28,-10.9525,-54.7226,86.0
2024-10-28,-27.6025,-51.1747,68.0
2024-10-28,-9.5511,-40.3058,0.0
2024-10-28,-19.98,-40.3061,64.0
2024-10-28,-5.8372,-47.9258,0.0
2024-10-28,0.035,-42.8014,82.0
2024-10-28,-27.6025,-63.8458,26.0
2024-10-28,-27.6025,-42.8014,0.0
2024-10-28,-20.4472,-43.1906,63.0
2024-10-28,-3.1036,-43.1906,64.0
2024-10-28,2.8169,-60.6908,68.0
2024-10-28,-3.1033,-34.8156,39.0
2024-10-28,-9.9592,-48.62,27.0
2024-10-28,0.035,-51.1747,32.0
2024-10-28,-30.0536,-40.3061,26.0
2024-10-28,-8.7936,-44.2136,44.0
2024-10-28,-15.7894,-44.2136,84.0
2024-10-28,-8.0592,-37.0544,0.0
2024-10-28,-10.9524,-35.7703,78.0
2024-10-28,-9.6797,-49.0289,84.0
2024-10-28,-20.4472,-42.8013,82.0
2024-10-28,-22.3581,-35.7703,37.0
2024-10-28,-5.0347,-56.063,64.0
2024-10-28,-22.9883,-34.8156,37.0
2024-10-28,-3.1033,-56.0608,68.0
2024-10-28,-22.3581,-43.9586,49.0
2024-10-28,-7.1654,-40.3058,82.0
2024-10-28,-2.5267,-44.2136,50.0
2024-10-28,-30.0535,-60.0156,0.0
2024-10-28,-8.7936,-43.1906,86.0
2024-10-28,-2.5268,-60.0164,68.0
2024-10-28,-2.5267,-34.9592,68.0
2024-10-28,-9.5512,-38.5378,39.0
2024-10-28,-3.8157,-37.0543,68.0
2024-10-28,-22.9883,-60.6908,79.0
2024-10-28,2.8169,-49.2306,44.0
2024-10-28,-20.4472,-44.2136,62.0
2024-10-28,-22.3581,-54.7226,49.0
2024-10-28,-10.1907,-38.5378,32.0
2024-10-28,-9.5511,-60.6908,69.0
2024-10-28,-3.1033,-38.5378,44.0
2024-10-28,-2.5267,-44.2136,68.0
2024-10-28,-5.8372,-60.6908,79.0
2024-10-28,-20.4472,-54.7226,32.0
2024-10-28,-30.0536,-42.8013,49.0
2024-10-28,-27.6025,-48.4395,49.0
2024-10-28,-27.6025,-37.0543,0.0
2024-10-28,-20.4472,-54.7226,78.0
2024-10-28,2.8169,-38.5378,0.0
2024-10-28,2.8169,-35.7703,80.0
2024-10-28,-25.4487,-34.9592,77.0
2024-10-28,-8.0592,-42.8013,44.0
2024-10-28,-3.8157,-48.3019,39.0
2024-10-28,-2.5268,-38.5378,80.0
2024-10-28,-10.1907,-42.8014,78.0
2024-10-28,2.8169,-35.7702,68.0
2024-10-28,-7.1653,-49.2202,62.0
2024-10-28,-20.2708,-51.1747,65.0
2024-10-28,-15.7894,-49.2306,49.0
2024-10-28,-25.4486,-42.8013,68.0
2024-10-28,-27.6025,-35.7703,64.0
2024-10-28,-27.6025,-49.0289,39.0
2024-10-28,-10.9524,-42.8014,78.0
2024-10-28,2.8169,-48.3018,79.0
2024-10-28,-3.8158,-35.7703,49.0
2024-10-28,-22.9883,-47.9258,84.0
2024-10-28,-10.9525,-49.0289,62.0
2024-10-28,-20.4472,-51.0888,82.0
2024-10-28,-1.4112,-48.3018,68.0
2024-10-28,-27.6025,-48.3144,50.0
2024-10-28,-25.4487,-63.8458,32.0
2024-10-28,-2.5268,-54.7226,77.0
2024-10-28,-22.3581,-44.2136,32.0
2024-10-28,-20.2708,-34.9592,0.0
2024-10-28,-19.8839,-37.0543,27.0
2024-10-28,-15.7893,-49.2203,77.0
2024-10-28,-1.4112,-48.6201,80.0
2024-10-28,0.035,-34.9592,0.0
2024-10-28,-3.8158,-44.2136,84.0
2024-10-28,-5.8372,-56.063,69.0
2024-10-29,-22.3581,-35.2081,62.0
2024-10-29,-10.9525,-49.2306,78.0
2024-10-29,-9.5512,-49.2203,62.0
2024-10-29,-10.1907,-60.0164,26.0
2024-10-29,-2.5267,-42.8014,69.0
2024-10-29,-9.5512,-60.6908,32.0
2024-10-29,-22.9883,-56.063,37.0
2024-10-29,-22.3581,-48.3018,78.0
2024-10-29,-10.9524,-48.4395,80.0
2024-10-29,-2.5267,-54.7226,69.0
2024-10-29,-22.3581,-60.6908,63.0
2024-10-29,-22.9883,-51.1747,77.0
2024-10-29,-20.2708,-48.6201,64.0
2024-10-29,-3.1036,-48.4395,62.0
2024-10-29,-15.7894,-48.4395,78.0
2024-10-29,-3.8158,-47.9258,44.0
2024-10-29,-22.3581,-56.063,0.0
2024-10-29,-5.8372,-49.0289,0.0
2024-10-29,-30.0536,-44.2136,39.0
2024-10-29,-20.2708,-63.8458,68.0
2024-10-29,-5.0347,-42.8013,62.0
2024-10-29,-16.6428,-48.6201,79.0
2024-10-29,-22.3581,-43.9694,37.0
2024-10-29,-5.8372,-34.9592,32.0
2024-10-29,-30.0536,-54.7226,37.0
2024-10-29,-22.9883,-49.0289,50.0
2024-10-29,-2.5267,-48.3144,0.0
2024-10-29,-10.1478,-51.1747,27.0
2024-10-29,-15.5593,-43.1906,72.0
2024-10-29,-20.4472,-34.9592,44.0
2024-10-29,-16.6428,-49.2202,27.0
2024-10-29,-19.98,-56.0608,78.0
2024-10-29,0.035,-42.8013,82.0
2024-10-29,-10.1908,-34.8156,49.0
2024-10-29,-10.1478,-47.9258,78.0
2024-10-29,0.035,-43.9694,0.0
2024-10-29,-8.7936,-51.1747,77.0
2024-10-29,-9.9578,-49.2306,82.0
2024-10-29,0.035,-37.0543,64.0
2024-10-29,-22.9883,-34.9592,80.0
2024-10-29,-20.4472,-48.6201,26.0
2024-10-29,-10.1907,-40.3058,62.0
2024-10-29,-3.8157,-56.063,27.0
2024-10-29,-7.1653,-48.3018,77.0
2024-10-29,-8.0593,-43.1906,50.0
2024-10-29,-30.0536,-49.0289,82.0
2024-10-29,-5.0348,-38.5378,32.0
2024-10-29,-10.9525,-47.9258,32.0
2024-10-29,-5.0347,-34.9592,0.0
2024-10-29,-19.98,-49.0289,82.0
2024-10-29,-10.1478,-43.1906,80.0
2024-10-29,-5.0347,-34.8156,49.0
2024-10-29,-9.5511,-42.8014,0.0
2024-10-29,-16.6428,-51.0888,27.0
2024-10-29,-8.0592,-49.0289,44.0
2024-10-29,-15.7893,-35.7703,82.0
2024-10-29,-27.6025,-38.5378,27.0
2024-10-29,-19.8839,-44.2136,68.0
2024-10-29,-22.9883,-60.0164,49.0
2024-10-29,-22.9883,-47.9258,27.0
2024-10-29,-30.0536,-40.3058,86.0
2024-10-29,-9.5511,-37.0544,50.0
2024-10-29,-15.5593,-56.063,50.0
2024-10-29,-1.4112,-56.0608,37.0
2024-10-29,2.8169,-43.9586,62.0
2024-10-29,-5.0347,-48.6201,0.0
2024-10-29,-9.5512,-44.2136,27.0
2024-10-29,-22.3581,-35.7703,27.0
2024-10-29,-3.1033,-35.7703,44.0
2024-10-29,-22.9883,-42.8014,26.0
2024-10-29,-2.5267,-43.9586,39.0
2024-10-29,-5.8372,-44.2136,68.0
2024-10-29,-22.3581,-51.1748,69.0
2024-10-29,-20.2708,-40.3058,0.0
2024-10-29,-16.6428,-47.9258,82.0
2024-10-29,-5.0347,-49.2306,64.0
2024-10-29,-22.9883,-48.3144,75.0
2024-10-29,-22.9883,-48.4395,75.0
2024-10-29,-15.5593,-56.063,44.0
2024-10-29,0.035,-51.1748,49.0
2024-10-29,-19.98,-51.1748,86.0
2024-10-29,-9.5511,-42.8014,0.0
2024-10-29,-3.8158,-49.2306,44.0
2024-10-29,-15.7894,-47.9258,75.0
2024-10-29,-5.0347,-40.3058,82.0
2024-10-29,-5.0347,-34.8156,37.0
2024-10-29,-22.9883,-42.8014,84.0
2024-10-29,-27.6025,-35.7702,78.0
2024-10-29,-3.1033,-35.7703,86.0
2024-10-29,-5.0347,-34.8156,68.0
2024-10-29,-5.8372,-34.8156,44.0
2024-10-29,-19.98,-43.1906,84.0
2024-10-29,-2.5267,-34.9592,77.0
2024-10-29,-15.5593,-35.7703,77.0
2024-10-29,-8.7936,-54.7226,77.0
2024-10-29,-25.4487,-34.8156,0.0
2024-10-29,-27.6025,-51.1747,44.0
2024-10-29,-22.3581,-48.4395,71.0
2024-10-29,-9.5511,-63.8459,72.0
2024-10-29,0.035,-47.9258,26.0
2024-10-29,-3.8158,-48.4395,86.0
2024-10-29,-5.8372,-43.1906,62.0
2024-10-29,0.035,-43.9586,68.0
2024-10-29,-20.2708,-43.9586,80.0
2024-10-29,-27.6025,-54.7226,62.0
2024-10-29,-8.0592,-48.4395,27.0
2024-10-29,-3.8158,-44.2136,62.0
2024-10-29,-5.0347,-56.063,27.0
2024-10-29,-20.4472,-47.9258,68.0
2024-10-29,-20.4472,-35.2081,78.0
2024-10-29,-1.4112,-37.0543,84.0
2024-10-29,-9.6797,-60.0164,0.0
2024-10-29,-19.8839,-49.2202,0.0
2024-10-29,-1.4112,-44.2136,37.0
2024-10-29,-7.1654,-63.8458,84.0
2024-10-29,-2.5267,-40.3058,39.0
2024-10-29,-15.5593,-49.2202,44.0
2024-10-29,-10.1907,-49.2202,84.0
2024-10-29,-8.0592,-38.5378,0.0
2024-10-29,-7.1654,-51.1747,27.0
2024-10-29,-19.98,-35.2081,0.0
2024-10-29,-30.0536,-49.0289,37.0
2024-10-29,-22.3581,-48.4395,82.0
2024-10-29,-5.0348,-35.2081,84.0
2024-10-29,-22.9883,-49.2202,49.0
2024-10-29,-1.4112,-40.3058,63.0
2024-10-29,-7.1654,-34.8156,0.0
2024-10-29,-19.98,-47.9258,37.0
2024-10-29,-27.6025,-38.5378,39.0
2024-10-29,-5.8372,-34.9592,71.0
2024-10-29,-9.5511,-56.063,69.0
2024-10-29,-2.5267,-47.9258,49.0
2024-10-29,-16.6428,-49.2202,32.0
2024-10-29,-10.9525,-56.0608,32.0
2024-10-29,-20.2708,-34.9592,32.0
2024-10-29,-10.1907,-44.2136,75.0
2024-10-29,-20.4472,-49.2202,49.0
2024-10-29,-30.0535,-54.7226,50.0
2024-10-29,0.035,-43.1906,77.0
2024-10-29,-10.1478,-38.5378,82.0
2024-10-29,0.035,-37.0544,78.0
2024-10-29,-30.0536,-49.0289,78.0
2024-10-29,-2.5267,-48.3144,62.0
2024-10-29,-22.9883,-47.9258,79.0
2024-10-29,-9.6797,-51.0889,82.0
2024-10-29,-5.0347,-35.2081,44.0
2024-10-29,0.035,-43.9586,0.0
2024-10-29,-10.1907,-49.2202,0.0
2024-10-29,-5.0348,-40.3058,0.0
2024-10-29,-5.0348,-49.2306,86.0
2024-10-29,-1.4112,-48.6201,0.0
2024-10-29,-1.4112,-48.6201,64.0
2024-10-29,-20.2711,-60.0156,86.0
2024-10-29,-3.1033,-49.2202,50.0
2024-10-29,-5.0348,-48.3018,32.0
2024-10-29,-30.0536,-35.2081,39.0
2024-10-29,-27.6025,-34.8156,72.0
2024-10-29,-30.0535,-35.2081,68.0
2024-10-29,-27.6025,-48.3018,37.0
2024-10-29,-2.5267,-68.1652,0.0
2024-10-29,2.8169,-43.1906,37.0
2024-10-29,-9.5511,-34.8156,32.0
2024-10-29,-10.1478,-63.8458,0.0
2024-10-29,-15.5593,-42.8014,65.0
2024-10-29,-3.8158,-60.0164,0.0
2024-10-29,-10.9525,-60.6908,68.0
2024-10-29,-27.6025,-63.8458,71.0
2024-10-29,-1.4112,-49.2203,78.0
2024-10-29,-7.1653,-48.3019,68.0
2024-10-29,-10.1907,-48.6201,0.0
2024-10-29,-20.4472,-48.62,0.0
2024-10-29,-1.4112,-34.8156,82.0
2024-10-29,-5.0348,-68.1652,68.0
2024-10-29,-2.5267,-60.6908,75.0
2024-10-29,-10.1478,-56.063,27.0
2024-10-29,-5.0347,-51.1747,63.0
2024-10-29,-3.1036,-56.063,37.0
2024-10-29,-2.5267,-48.3144,75.0
2024-10-29,-15.5593,-48.6201,63.0
2024-10-29,-8.0593,-47.9258,32.0
2024-10-29,-9.5511,-44.2136,80.0
2024-10-29,-22.9883,-37.0544,32.0
2024-10-29,-3.8157,-49.0289,80.0
2024-10-29,-20.2711,-49.2203,72.0
2024-10-29,-2.5267,-51.0888,72.0
2024-10-29,-3.8157,-49.2306,0.0
2024-10-29,-16.6428,-44.2136,37.0
2024-10-29,-5.8372,-48.6201,77.0
2024-10-29,-20.2708,-63.8459,0.0
2024-10-29,-22.3581,-40.3058,79.0
2024-10-29,0.035,-48.4395,75.0
2024-10-29,-7.1653,-63.8459,72.0
2024-10-29,-22.9883,-48.4395,75.0
2024-10-29,-15.5593,-35.2081,68.0
2024-10-29,-20.4472,-34.8156,37.0
2024-10-29,-22.9883,-60.0164,72.0
2024-10-29,-22.9883,-47.9258,71.0
2024-10-29,-2.5268,-44.2136,49.0
2024-10-29,-10.9525,-63.8458,64.0
2024-10-29,-8.7936,-48.4395,49.0
2024-10-29,-15.5593,-48.3018,37.0
2024-10-29,-5.8372,-43.9586,27.0
2024-10-29,-15.5593,-42.8014,32.0
2024-10-29,-3.8158,-54.7226,50.0
2024-10-29,-15.6069,-49.2306,0.0
2024-10-29,-8.7936,-49.2203,50.0
2024-10-29,-20.2711,-43.1906,68.0
2024-10-29,-25.4487,-60.0156,80.0
2024-10-29,2.8169,-49.2306,72.0
2024-10-29,-3.1033,-43.9586,0.0
2024-10-29,-30.0536,-38.5378,82.0
2024-10-29,-8.7936,-54.7226,0.0
2024-10-29,-30.0536,-38.5378,26.0
2024-10-29,-22.3581,-34.8156,44.0
2024-10-29,-15.7894,-49.2306,63.0
2024-10-29,-30.0536,-48.4395,0.0
2024-10-29,-22.9883,-37.0543,32.0
2024-10-29,-15.5593,-35.2081,75.0
2024-10-29,-15.7893,-60.6908,50.0
2024-10-29,2.8169,-37.0543,50.0
2024-10-29,-30.0536,-49.2306,0.0
2024-10-29,-22.3581,-56.063,82.0
2024-10-29,-2.5267,-48.3144,39.0
2024-10-29,-15.5593,-34.8156,64.0
2024-10-29,-15.7894,-49.2202,80.0
2024-10-29,-15.7894,-60.0164,78.0
2024-10-29,-2.5267,-51.0888,0.0
2024-10-29,-8.0592,-34.8156,50.0
2024-10-29,-1.4112,-48.3144,0.0
2024-10-29,-9.9578,-43.9694,49.0
2024-10-29,-2.5267,-43.1906,82.0
2024-10-29,-20.2711,-43.9587,37.0
2024-10-29,0.035,-56.063,82.0
2024-10-29,-3.8158,-51.1747,69.0
2024-10-29,-10.9525,-60.0164,84.0
2024-10-29,-30.0536,-35.7703,64.0
2024-10-29,-5.8372,-60.6908,86.0
2024-10-29,-3.8158,-49.0289,0.0
2024-10-29,-25.4486,-38.5378,68.0
2024-10-29,-7.1653,-48.4395,39.0
2024-10-29,-1.4112,-42.8014,39.0
2024-10-29,-7.1653,-60.6908,84.0
2024-10-29,-15.6069,-49.0289,27.0
2024-10-29,-9.5512,-43.1906,84.0
2024-10-29,-8.0592,-48.6201,64.0
2024-10-29,-16.6428,-51.1747,0.0
2024-10-29,-19.98,-68.1652,39.0
2024-10-29,-8.0592,-56.063,77.0
2024-10-29,-1.4112,-60.0164,27.0
2024-10-29,-30.0536,-35.7702,84.0
2024-10-29,-22.3581,-48.3144,50.0
2024-10-29,-22.9883,-48.6201,62.0
2024-10-29,-7.1653,-49.2202,79.0
2024-10-29,-20.2708,-40.3058,0.0
2024-10-29,-10.1908,-34.8156,0.0
2024-10-29,-5.8372,-60.0156,64.0
2024-10-29,-16.6428,-47.9258,39.0
2024-10-29,-15.6069,-49.2306,26.0
2024-10-29,-8.7936,-49.2306,80.0
2024-10-29,-2.5267,-51.0889,0.0
2024-10-29,-22.3581,-35.2081,62.0
2024-10-29,-20.2708,-35.7703,62.0
2024-10-29,-8.7936,-51.1748,26.0
2024-10-29,0.035,-48.4395,63.0
2024-10-29,-19.8839,-68.1653,75.0
2024-10-29,-15.5593,-54.7226,0.0
2024-10-29,-16.6428,-40.3058,27.0
2024-10-29,0.035,-49.2202,77.0
2024-10-29,-7.1653,-40.3058,32.0
2024-10-29,-7.1653,-67.869,44.0
2024-10-29,-19.98,-56.063,82.0
2024-10-29,-15.5593,-40.3058,0.0
2024-10-29,-27.6025,-42.8014,75.0
2024-10-29,-20.2708,-68.1653,64.0
2024-10-29,-7.1654,-60.0164,82.0
2024-10-29,-9.9592,-43.9586,0.0
2024-10-29,-22.9883,-60.0156,77.0
2024-10-29,-22.9883,-44.2136,82.0
2024-10-29,-10.9525,-48.3018,80.0
2024-10-29,-7.1654,-38.5378,80.0
2024-10-29,-10.9525,-56.063,0.0
2024-10-29,-8.7937,-51.0889,75.0
2024-10-29,-20.2708,-54.7226,0.0
2024-10-29,-5.8372,-49.0289,77.0
2024-10-29,-1.4112,-40.3058,72.0
2024-10-29,2.8169,-38.5378,26.0
2024-10-29,-16.6428,-37.0544,44.0
2024-10-29,-16.6428,-63.8459,71.0
2024-10-29,-7.1654,-34.8156,50.0
2024-10-29,-16.6428,-51.0889,79.0
2024-10-29,-8.7937,-60.6908,49.0
2024-10-29,-10.9525,-44.2136,79.0
2024-10-29,-15.7894,-56.063,78.0
2024-10-29,-9.5511,-40.3058,68.0
2024-10-29,-7.1654,-35.7703,78.0
2024-10-29,-22.3581,-47.9258,72.0
2024-10-29,-27.6025,-38.5378,79.0
2024-10-29,-7.1654,-49.2202,75.0
2024-10-29,0.035,-40.3058,26.0
2024-10-29,-22.9883,-48.6201,44.0
2024-10-29,-10.9524,-60.6908,0.0
2024-10-29,-22.9883,-56.063,63.0
2024-10-29,-19.98,-42.8013,80.0
2024-10-29,-8.0593,-51.1747,44.0
2024-10-29,2.8169,-43.9586,32.0
2024-10-29,-8.0593,-48.4395,77.0
2024-10-29,0.035,-35.2081,50.0
2024-10-29,-20.2708,-34.8156,82.0
2024-10-29,2.8169,-60.0156,72.0
2024-10-29,-25.4487,-48.6201,0.0
2024-10-29,-2.5268,-49.2306,82.0
2024-10-29,2.8169,-38.5378,37.0
2024-10-29,-9.5511,-38.5378,77.0
2024-10-29,-8.7936,-37.0544,50.0
2024-10-29,-2.5267,-49.0289,27.0
2024-10-29,0.035,-34.8156,44.0
2024-10-29,-7.1654,-63.8458,49.0
2024-10-29,-27.6025,-35.2081,84.0
2024-10-29,-9.9578,-49.2202,79.0
2024-10-29,-19.98,-43.1906,78.0
2024-10-29,-20.2708,-42.8013,32.0
2024-10-29,-3.1033,-49.2202,71.0
2024-10-29,-10.9525,-42.8014,37.0
2024-10-29,-30.0536,-49.2306,69.0
2024-10-29,-20.2711,-48.3144,78.0
2024-10-29,-15.5593,-37.0544,65.0
2024-10-29,-5.0347,-56.0608,82.0
2024-10-29,-9.5511,-54.7226,0.0
2024-10-29,-22.3581,-43.9586,50.0
2024-10-29,-30.0536,-51.1747,64.0
2024-10-29,-10.9524,-48.3144,49.0
2024-10-29,-15.5593,-48.4395,0.0
2024-10-29,-7.1653,-37.0543,80.0
2024-10-29,-22.3581,-42.8014,0.0
2024-10-29,-25.4486,-48.4395,49.0
2024-10-29,-15.7893,-40.3058,50.0
2024-10-29,-3.1036,-34.9592,26.0
2024-10-29,-3.1036,-35.2081,39.0
2024-10-29,-30.0535,-35.7703,84.0
2024-10-29,-27.6025,-63.8458,71.0
2024-10-29,-20.4472,-44.2136,27.0
2024-10-29,-15.5593,-40.3058,71.0
2024-10-29,-22.3581,-42.8013,49.0
2024-10-29,-7.1654,-37.0543,62.0
2024-10-29,-20.4472,-49.2202,78.0
2024-10-29,-3.8158,-34.8156,37.0
2024-10-29,2.8169,-44.2136,80.0
2024-10-29,-7.1653,-37.0544,27.0
2024-10-29,-20.2708,-47.9258,80.0
2024-10-29,-19.98,-51.1747,50.0
2024-10-29,0.035,-56.063,64.0
2024-10-29,-10.1908,-34.9592,64.0
2024-10-29,-15.7894,-60.0156,37.0
2024-10-29,-27.6025,-51.1747,26.0
2024-10-29,-20.2708,-40.3058,84.0
2024-10-29,2.8169,-51.0888,78.0
2024-10-29,-16.6428,-51.1747,26.0
2024-10-29,-16.6428,-60.0156,79.0
2024-10-29,-16.6428,-60.0164,49.0
2024-10-29,-8.7936,-43.9587,0.0
2024-10-29,-9.5512,-43.9694,27.0
2024-10-29,-22.9883,-48.3144,50.0
2024-10-29,-27.6025,-48.62,50.0
2024-10-29,-5.0347,-38.5378,78.0
2024-10-29,-20.2708,-56.063,49.0
2024-10-29,-10.9525,-38.5378,78.0
2024-10-29,-10.1908,-38.5378,0.0
2024-10-29,-5.8372,-43.1906,0.0
2024-10-29,-27.6025,-56.063,27.0
2024-10-29,-2.5268,-48.3018,86.0
2024-10-29,-10.9525,-42.8013,50.0
2024-10-29,-9.9592,-44.2136,71.0
2024-10-29,-1.4112,-49.2306,44.0
2024-10-29,-27.6025,-48.4395,0.0
2024-10-29,-8.7936,-35.7703,49.0
2024-10-29,-7.1653,-47.9258,0.0
2024-10-29,-8.7936,-38.5378,37.0
2024-10-29,-9.9578,-35.2081,64.0
2024-10-29,-16.6428,-60.0164,77.0
2024-10-29,-16.6428,-42.8013,50.0
2024-10-29,-16.6428,-49.2306,0.0
2024-10-29,-8.7937,-47.9258,79.0
2024-10-29,-8.7936,-42.8014,78.0
2024-10-29,-19.98,-35.7702,80.0
2024-10-29,-25.4487,-35.7703,27.0
2024-10-29,-2.5267,-68.1652,49.0
2024-10-29,-19.98,-40.3058,32.0
2024-10-29,-9.5511,-37.0543,68.0
2024-10-29,-8.0593,-60.0156,82.0
2024-10-29,-10.9524,-67.869,63.0
2024-10-29,-30.0536,-38.5378,39.0
2024-10-29,-22.9883,-51.1747,0.0
2024-10-29,-20.2708,-35.7703,32.0
2024-10-29,-20.2708,-60.0164,50.0
2024-10-29,-27.6025,-44.2136,82.0
2024-10-29,-15.7894,-51.0889,72.0
2024-10-29,-19.98,-47.9258,68.0
2024-10-29,-30.0536,-43.1906,27.0
2024-10-29,-16.6428,-34.8156,82.0
2024-10-29,-10.1908,-38.5378,37.0
2024-10-29,-20.2708,-34.9592,32.0
2024-10-29,-25.4487,-48.6201,84.0
2024-10-29,-1.4112,-43.1906,71.0
2024-10-29,-19.98,-56.063,44.0
2024-10-29,-7.1653,-38.5378,82.0
2024-10-29,-20.4472,-60.6908,49.0
2024-10-29,-30.0536,-60.0164,80.0
2024-10-29,-25.4486,-44.2136,68.0
2024-10-29,0.035,-35.7703,0.0
2024-10-29,-25.4486,-44.2136,63.0
2024-10-29,-15.7893,-47.9258,82.0
2024-10-29,-20.4472,-43.9694,86.0
2024-10-29,-22.9883,-34.9592,32.0
2024-10-29,2.8169,-60.6908,0.0
2024-10-29,-20.4472,-48.3144,69.0
2024-10-29,-3.1036,-37.0544,71.0
2024-10-29,-5.8372,-54.7226,39.0
2024-10-29,-22.3581,-38.5378,79.0
2024-10-29,-19.8839,-49.2202,72.0
2024-10-29,-3.1033,-49.2306,84.0
2024-10-29,-15.7893,-48.4395,79.0
2024-10-29,-5.0347,-48.4395,78.0
2024-10-29,-2.5267,-35.2081,68.0
2024-10-29,-15.7894,-54.7226,71.0
2024-10-29,-10.1478,-48.4395,0.0
2024-10-29,-16.6428,-49.2203,32.0
2024-10-29,-10.9524,-67.869,32.0
2024-10-29,-5.0347,-60.0164,27.0
2024-10-29,-10.1478,-35.7702,32.0
2024-10-29,-2.5267,-42.8014,44.0
2024-10-29,-27.6025,-49.2306,72.0
2024-10-29,-30.0536,-63.8458,49.0
2024-10-29,-15.5593,-42.8014,78.0
2024-10-29,-22.3581,-37.0544,37.0
2024-10-29,-3.8158,-42.8014,84.0
2024-10-29,-9.5511,-51.0889,32.0
2024-10-29,-15.7893,-38.5378,64.0
2024-10-29,-16.6428,-49.2202,39.0
2024-10-29,-27.6025,-44.2136,0.0
2024-10-29,-9.5511,-34.8156,84.0
2024-10-29,-10.1908,-48.4395,27.0
2024-10-29,2.8169,-48.3018,37.0
2024-10-29,-16.6428,-37.0543,68.0
2024-10-29,-27.6025,-49.0289,0.0
2024-10-29,-22.3581,-44.2136,69.0
2024-10-29,-30.0536,-35.2081,79.0
2024-10-29,-8.0593,-48.4395,82.0
2024-10-29,-3.1033,-34.8156,0.0
